,cyclist_count,location,pedestrian_count,sign_count,time_of_day,unknown_count,vehicle_count,weather
5712,0.0,location_sf,22.0,20.0,Day,0.0,66.0,sunny
5713,0.0,location_sf,0.0,16.0,Day,0.0,16.0,sunny
5714,0.0,location_phx,0.0,7.0,Day,0.0,1.0,sunny
5715,1.0,location_phx,3.0,17.0,Day,0.0,28.0,sunny
5716,0.0,location_phx,0.0,28.0,Day,0.0,30.0,sunny
5717,0.0,location_phx,14.0,9.0,Dawn/Dusk,0.0,92.0,sunny
5718,0.0,location_sf,14.0,16.0,Dawn/Dusk,0.0,15.0,sunny
5719,0.0,location_sf,4.0,28.0,Day,0.0,74.0,sunny
5720,0.0,location_phx,1.0,2.0,Day,0.0,17.0,sunny
5721,0.0,location_phx,5.0,5.0,Day,0.0,4.0,sunny
5722,1.0,location_other,2.0,9.0,Day,0.0,19.0,sunny
5723,1.0,location_sf,1.0,22.0,Day,0.0,17.0,sunny
5724,0.0,location_phx,9.0,7.0,Dawn/Dusk,0.0,76.0,sunny
5725,0.0,location_sf,58.0,25.0,Day,0.0,84.0,sunny
5726,0.0,location_sf,3.0,15.0,Day,0.0,49.0,sunny
5727,0.0,location_sf,0.0,13.0,Night,0.0,52.0,sunny
5728,0.0,location_phx,0.0,9.0,Day,0.0,3.0,sunny
5729,0.0,location_sf,1.0,13.0,Day,0.0,40.0,sunny
5730,0.0,location_sf,6.0,18.0,Dawn/Dusk,0.0,45.0,sunny
5731,0.0,location_sf,18.0,11.0,Day,0.0,41.0,sunny
5732,0.0,location_phx,0.0,27.0,Day,0.0,20.0,sunny
5733,0.0,location_phx,5.0,4.0,Day,0.0,1.0,sunny
5734,0.0,location_sf,2.0,20.0,Dawn/Dusk,0.0,15.0,sunny
5735,0.0,location_sf,91.0,46.0,Day,0.0,61.0,sunny
5736,0.0,location_sf,43.0,43.0,Day,0.0,54.0,sunny
5737,0.0,location_phx,0.0,21.0,Day,0.0,5.0,sunny
5738,0.0,location_phx,0.0,15.0,Day,0.0,19.0,sunny
5739,0.0,location_phx,4.0,1.0,Day,0.0,13.0,sunny
5740,0.0,location_other,0.0,13.0,Day,0.0,32.0,sunny
5741,0.0,location_phx,0.0,10.0,Day,0.0,6.0,sunny
5742,0.0,location_sf,5.0,20.0,Day,0.0,27.0,sunny
5743,0.0,location_sf,34.0,27.0,Day,0.0,52.0,sunny
5744,0.0,location_phx,1.0,3.0,Day,0.0,19.0,sunny
5745,1.0,location_sf,1.0,14.0,Day,0.0,21.0,sunny
5746,1.0,location_sf,1.0,5.0,Day,0.0,22.0,sunny
5747,0.0,location_phx,2.0,22.0,Day,0.0,13.0,sunny
5748,0.0,location_phx,0.0,15.0,Day,0.0,3.0,sunny
5749,0.0,location_sf,0.0,1.0,Day,0.0,21.0,sunny
5750,1.0,location_sf,2.0,16.0,Day,0.0,51.0,sunny
5751,0.0,location_sf,56.0,33.0,Day,0.0,20.0,sunny
5752,1.0,location_phx,1.0,5.0,Day,0.0,0.0,sunny
5753,2.0,location_sf,150.0,24.0,Day,0.0,52.0,sunny
5754,1.0,location_sf,87.0,19.0,Day,0.0,33.0,sunny
5755,0.0,location_sf,2.0,13.0,Day,0.0,42.0,sunny
5756,0.0,location_sf,1.0,23.0,Night,0.0,54.0,sunny
5757,0.0,location_sf,4.0,14.0,Day,0.0,25.0,sunny
5758,1.0,location_other,6.0,12.0,Day,0.0,18.0,sunny
5759,0.0,location_phx,0.0,1.0,Dawn/Dusk,0.0,5.0,rain
5760,0.0,location_sf,10.0,11.0,Day,0.0,39.0,sunny
5761,0.0,location_sf,10.0,32.0,Day,0.0,44.0,sunny
5762,0.0,location_sf,8.0,16.0,Day,0.0,21.0,sunny
5763,0.0,location_phx,12.0,34.0,Day,0.0,73.0,sunny
5764,0.0,location_phx,0.0,4.0,Day,0.0,3.0,sunny
5765,2.0,location_sf,11.0,30.0,Dawn/Dusk,0.0,59.0,sunny
5766,0.0,location_sf,15.0,23.0,Day,0.0,68.0,sunny
5767,1.0,location_phx,1.0,6.0,Day,0.0,0.0,sunny
5768,0.0,location_other,3.0,48.0,Day,0.0,40.0,sunny
5769,0.0,location_sf,1.0,21.0,Day,0.0,12.0,sunny
5770,0.0,location_sf,3.0,8.0,Day,0.0,32.0,sunny
5771,1.0,location_sf,40.0,28.0,Day,0.0,75.0,sunny
5772,0.0,location_sf,0.0,11.0,Day,0.0,11.0,sunny
5773,0.0,location_sf,1.0,4.0,Day,0.0,32.0,sunny
5774,0.0,location_sf,59.0,23.0,Day,0.0,44.0,sunny
5775,0.0,location_sf,44.0,18.0,Day,0.0,4.0,sunny
5776,0.0,location_phx,0.0,5.0,Day,0.0,33.0,sunny
5777,1.0,location_other,2.0,9.0,Day,0.0,20.0,sunny
5778,0.0,location_sf,0.0,3.0,Day,0.0,7.0,sunny
5779,0.0,location_phx,0.0,22.0,Day,0.0,3.0,sunny
5780,0.0,location_phx,0.0,13.0,Day,0.0,14.0,sunny
5781,0.0,location_phx,7.0,14.0,Day,0.0,19.0,sunny
5782,0.0,location_other,3.0,8.0,Day,0.0,28.0,sunny
5783,0.0,location_sf,19.0,4.0,Day,0.0,11.0,sunny
5784,0.0,location_phx,2.0,16.0,Day,0.0,3.0,sunny
5785,2.0,location_sf,2.0,26.0,Day,0.0,24.0,sunny
5786,0.0,location_sf,1.0,21.0,Night,0.0,31.0,sunny
5787,0.0,location_other,10.0,39.0,Day,0.0,38.0,sunny
5788,0.0,location_sf,40.0,27.0,Day,0.0,32.0,sunny
5789,0.0,location_sf,2.0,9.0,Day,0.0,20.0,sunny
5790,0.0,location_other,0.0,14.0,Night,0.0,17.0,sunny
5791,0.0,location_sf,2.0,19.0,Day,0.0,35.0,sunny
5792,0.0,location_sf,1.0,9.0,Day,0.0,32.0,sunny
5793,1.0,location_sf,0.0,29.0,Day,0.0,23.0,sunny
5794,0.0,location_sf,5.0,18.0,Day,0.0,41.0,sunny
5795,0.0,location_phx,4.0,2.0,Day,0.0,10.0,sunny
5796,0.0,location_phx,0.0,11.0,Day,0.0,8.0,sunny
5797,3.0,location_sf,192.0,13.0,Day,0.0,39.0,sunny
5798,0.0,location_sf,1.0,22.0,Day,0.0,33.0,sunny
5799,0.0,location_other,1.0,14.0,Day,0.0,11.0,sunny
5800,0.0,location_phx,0.0,13.0,Night,0.0,17.0,sunny
5801,0.0,location_sf,0.0,32.0,Day,0.0,25.0,sunny
5802,0.0,location_sf,4.0,11.0,Day,0.0,15.0,sunny
5803,0.0,location_phx,1.0,18.0,Day,0.0,13.0,sunny
5804,0.0,location_sf,0.0,0.0,Day,0.0,27.0,sunny
5805,0.0,location_sf,11.0,28.0,Day,0.0,54.0,sunny
5806,0.0,location_phx,0.0,2.0,Day,0.0,17.0,sunny
5807,0.0,location_other,6.0,25.0,Day,0.0,40.0,sunny
5808,0.0,location_sf,48.0,15.0,Day,0.0,43.0,sunny
5809,0.0,location_phx,0.0,9.0,Day,0.0,10.0,sunny
5810,0.0,location_other,4.0,23.0,Day,0.0,59.0,sunny
5811,1.0,location_sf,12.0,13.0,Day,0.0,26.0,sunny
5812,0.0,location_sf,19.0,11.0,Day,0.0,48.0,sunny
5813,0.0,location_sf,5.0,8.0,Dawn/Dusk,0.0,24.0,sunny
5814,2.0,location_phx,1.0,14.0,Day,0.0,50.0,sunny
5815,0.0,location_sf,20.0,11.0,Day,0.0,38.0,sunny
5816,0.0,location_sf,3.0,21.0,Day,0.0,31.0,sunny
5817,2.0,location_sf,2.0,15.0,Day,0.0,36.0,sunny
5818,0.0,location_sf,0.0,12.0,Day,0.0,11.0,sunny
5819,0.0,location_sf,2.0,25.0,Night,0.0,32.0,sunny
5820,0.0,location_phx,3.0,3.0,Day,0.0,11.0,sunny
5821,0.0,location_other,3.0,3.0,Day,0.0,35.0,sunny
5822,0.0,location_phx,2.0,15.0,Day,0.0,2.0,sunny
5823,0.0,location_phx,1.0,24.0,Day,0.0,19.0,sunny
5824,0.0,location_other,2.0,6.0,Day,0.0,16.0,sunny
5825,0.0,location_phx,0.0,5.0,Day,0.0,1.0,sunny
5826,0.0,location_other,3.0,24.0,Day,0.0,22.0,sunny
5827,0.0,location_phx,0.0,6.0,Day,0.0,16.0,sunny
5828,0.0,location_sf,0.0,8.0,Dawn/Dusk,0.0,14.0,sunny
5829,0.0,location_phx,1.0,3.0,Day,0.0,6.0,sunny
5830,0.0,location_phx,1.0,1.0,Day,0.0,26.0,sunny
5831,0.0,location_phx,0.0,5.0,Day,0.0,0.0,sunny
5832,0.0,location_sf,9.0,33.0,Day,0.0,75.0,sunny
5833,0.0,location_sf,8.0,9.0,Day,0.0,11.0,sunny
5834,0.0,location_sf,0.0,10.0,Day,0.0,36.0,sunny
5835,1.0,location_phx,0.0,1.0,Day,0.0,14.0,sunny
5836,0.0,location_sf,1.0,13.0,Day,0.0,28.0,sunny
5837,0.0,location_phx,0.0,2.0,Day,0.0,9.0,sunny
5838,0.0,location_sf,2.0,25.0,Day,0.0,42.0,sunny
5839,1.0,location_phx,2.0,5.0,Day,0.0,8.0,sunny
5840,9.0,location_sf,65.0,29.0,Day,0.0,34.0,sunny
5841,0.0,location_sf,30.0,17.0,Dawn/Dusk,0.0,32.0,sunny
5842,3.0,location_sf,59.0,11.0,Day,0.0,13.0,sunny
5843,1.0,location_other,9.0,17.0,Dawn/Dusk,0.0,23.0,sunny
5844,1.0,location_sf,32.0,23.0,Day,0.0,36.0,sunny
5845,0.0,location_sf,80.0,19.0,Day,0.0,67.0,sunny
5846,0.0,location_sf,7.0,23.0,Day,0.0,53.0,sunny
5847,0.0,location_phx,0.0,27.0,Day,0.0,20.0,sunny
5848,0.0,location_phx,0.0,0.0,Day,0.0,10.0,sunny
5849,0.0,location_sf,74.0,21.0,Day,0.0,45.0,sunny
5850,0.0,location_phx,0.0,13.0,Day,0.0,2.0,sunny
5851,0.0,location_sf,49.0,12.0,Day,0.0,63.0,sunny
5852,0.0,location_sf,17.0,38.0,Day,0.0,65.0,sunny
5853,0.0,location_phx,0.0,16.0,Day,0.0,19.0,sunny
5854,0.0,location_sf,44.0,22.0,Day,0.0,113.0,sunny
5855,0.0,location_phx,2.0,10.0,Dawn/Dusk,0.0,16.0,sunny
5856,0.0,location_sf,37.0,14.0,Day,0.0,33.0,sunny
5857,0.0,location_sf,76.0,10.0,Day,0.0,62.0,sunny
5858,0.0,location_sf,10.0,15.0,Day,0.0,6.0,sunny
5859,0.0,location_phx,1.0,16.0,Day,0.0,18.0,sunny
5860,0.0,location_other,1.0,20.0,Day,0.0,28.0,sunny
5861,1.0,location_phx,0.0,3.0,Day,0.0,25.0,sunny
5862,0.0,location_phx,2.0,23.0,Day,0.0,34.0,sunny
5863,0.0,location_other,1.0,4.0,Night,0.0,88.0,sunny
5864,0.0,location_phx,1.0,15.0,Night,0.0,26.0,sunny
5865,0.0,location_other,0.0,4.0,Day,0.0,17.0,sunny
5866,0.0,location_phx,0.0,7.0,Day,0.0,5.0,sunny
5867,0.0,location_phx,0.0,1.0,Day,0.0,8.0,sunny
5868,0.0,location_other,2.0,0.0,Day,0.0,15.0,sunny
5869,0.0,location_phx,0.0,1.0,Day,0.0,4.0,sunny
5870,0.0,location_phx,0.0,0.0,Day,0.0,30.0,sunny
5871,0.0,location_sf,0.0,18.0,Day,0.0,12.0,sunny
5872,0.0,location_sf,5.0,17.0,Day,0.0,29.0,sunny
5873,0.0,location_sf,0.0,15.0,Day,0.0,27.0,sunny
5874,0.0,location_other,0.0,19.0,Day,0.0,33.0,sunny
5875,0.0,location_other,3.0,20.0,Day,0.0,14.0,sunny
5876,0.0,location_phx,1.0,16.0,Day,0.0,26.0,sunny
5877,0.0,location_sf,62.0,20.0,Day,0.0,58.0,sunny
5878,1.0,location_sf,112.0,13.0,Day,0.0,20.0,sunny
5879,0.0,location_sf,0.0,27.0,Night,0.0,38.0,sunny
5880,0.0,location_sf,6.0,18.0,Day,0.0,23.0,sunny
5881,0.0,location_phx,2.0,5.0,Dawn/Dusk,0.0,5.0,sunny
5882,1.0,location_sf,0.0,10.0,Day,0.0,37.0,sunny
5883,1.0,location_sf,32.0,24.0,Day,0.0,39.0,sunny
5884,0.0,location_sf,8.0,34.0,Day,0.0,56.0,sunny
5885,0.0,location_sf,1.0,5.0,Day,0.0,28.0,sunny
5886,0.0,location_phx,0.0,10.0,Day,0.0,18.0,sunny
5887,0.0,location_phx,0.0,26.0,Day,0.0,3.0,sunny
5888,0.0,location_sf,46.0,19.0,Night,0.0,34.0,sunny
5889,0.0,location_sf,74.0,41.0,Day,0.0,26.0,sunny
5890,0.0,location_sf,1.0,19.0,Day,0.0,31.0,sunny
5891,0.0,location_phx,4.0,1.0,Day,0.0,13.0,sunny
5892,0.0,location_sf,0.0,37.0,Night,0.0,23.0,sunny
5893,1.0,location_other,9.0,17.0,Day,0.0,29.0,sunny
5894,0.0,location_other,0.0,17.0,Day,0.0,20.0,sunny
5895,0.0,location_sf,1.0,5.0,Day,0.0,9.0,sunny
5896,1.0,location_phx,3.0,1.0,Day,0.0,17.0,sunny
5897,0.0,location_sf,0.0,4.0,Day,0.0,20.0,sunny
5898,0.0,location_phx,1.0,17.0,Night,0.0,34.0,sunny
5899,0.0,location_sf,69.0,18.0,Day,0.0,61.0,sunny
5900,0.0,location_phx,0.0,20.0,Day,0.0,29.0,sunny
5901,0.0,location_sf,0.0,10.0,Day,0.0,23.0,sunny
5902,0.0,location_phx,2.0,2.0,Day,0.0,16.0,sunny
5903,1.0,location_sf,5.0,12.0,Day,0.0,15.0,sunny
5904,1.0,location_phx,3.0,0.0,Day,0.0,12.0,sunny
5905,0.0,location_phx,0.0,0.0,Dawn/Dusk,0.0,22.0,sunny
5906,0.0,location_phx,8.0,34.0,Day,0.0,58.0,sunny
5907,0.0,location_phx,3.0,17.0,Day,0.0,12.0,sunny
5908,0.0,location_phx,1.0,6.0,Day,0.0,39.0,sunny
5909,0.0,location_phx,2.0,2.0,Night,0.0,10.0,sunny
5910,0.0,location_phx,2.0,23.0,Day,0.0,37.0,sunny
5911,0.0,location_sf,0.0,23.0,Dawn/Dusk,0.0,37.0,sunny
5912,0.0,location_sf,1.0,7.0,Day,0.0,23.0,sunny
5913,0.0,location_sf,5.0,21.0,Day,0.0,70.0,sunny
5914,0.0,location_sf,0.0,18.0,Day,0.0,31.0,sunny
5915,1.0,location_sf,23.0,9.0,Night,0.0,44.0,sunny
5916,0.0,location_sf,70.0,17.0,Day,0.0,41.0,sunny
5917,1.0,location_sf,16.0,23.0,Day,0.0,96.0,sunny
5918,0.0,location_sf,1.0,10.0,Day,0.0,25.0,sunny
5919,0.0,location_sf,15.0,24.0,Night,0.0,27.0,sunny
5920,0.0,location_phx,0.0,5.0,Dawn/Dusk,0.0,18.0,sunny
5921,0.0,location_sf,3.0,27.0,Dawn/Dusk,0.0,49.0,sunny
5922,0.0,location_sf,0.0,5.0,Day,0.0,23.0,sunny
5923,0.0,location_phx,1.0,8.0,Day,0.0,1.0,sunny
5924,1.0,location_sf,42.0,20.0,Day,0.0,42.0,sunny
5925,0.0,location_phx,0.0,29.0,Day,0.0,10.0,sunny
5926,0.0,location_other,4.0,48.0,Day,0.0,41.0,sunny
5927,0.0,location_sf,46.0,19.0,Day,0.0,40.0,sunny
5928,0.0,location_phx,2.0,23.0,Day,0.0,33.0,sunny
5929,0.0,location_phx,0.0,2.0,Dawn/Dusk,0.0,31.0,sunny
5930,0.0,location_sf,141.0,31.0,Day,0.0,25.0,sunny
5931,0.0,location_phx,2.0,14.0,Dawn/Dusk,0.0,40.0,sunny
5932,2.0,location_sf,12.0,29.0,Night,0.0,25.0,sunny
5933,0.0,location_other,0.0,40.0,Day,0.0,23.0,sunny
5934,0.0,location_sf,1.0,24.0,Night,0.0,49.0,sunny
5935,0.0,location_sf,1.0,9.0,Dawn/Dusk,0.0,17.0,sunny
5936,1.0,location_other,8.0,17.0,Day,0.0,32.0,sunny
5937,0.0,location_sf,8.0,33.0,Day,0.0,48.0,sunny
5938,0.0,location_phx,2.0,3.0,Night,0.0,17.0,sunny
5939,0.0,location_sf,64.0,30.0,Day,0.0,25.0,sunny
5940,1.0,location_sf,0.0,9.0,Day,0.0,33.0,sunny
5941,1.0,location_other,6.0,32.0,Day,0.0,65.0,sunny
5942,1.0,location_sf,3.0,11.0,Dawn/Dusk,0.0,37.0,sunny
5943,0.0,location_phx,0.0,1.0,Dawn/Dusk,0.0,4.0,rain
5944,0.0,location_sf,8.0,9.0,Day,0.0,11.0,sunny
5945,0.0,location_sf,1.0,15.0,Day,0.0,43.0,sunny
5946,0.0,location_phx,0.0,1.0,Night,0.0,12.0,sunny
5947,0.0,location_other,0.0,17.0,Day,0.0,24.0,sunny
5948,0.0,location_sf,0.0,11.0,Day,0.0,28.0,sunny
5949,2.0,location_phx,5.0,5.0,Day,0.0,1.0,sunny
5950,0.0,location_phx,13.0,32.0,Day,0.0,72.0,sunny
5951,0.0,location_sf,0.0,5.0,Day,0.0,14.0,sunny
5952,0.0,location_phx,1.0,21.0,Day,0.0,33.0,sunny
5953,0.0,location_sf,30.0,10.0,Day,0.0,44.0,sunny
5954,0.0,location_other,2.0,0.0,Day,0.0,24.0,sunny
5955,0.0,location_sf,80.0,17.0,Day,0.0,46.0,sunny
5956,0.0,location_other,0.0,36.0,Day,0.0,58.0,sunny
5957,0.0,location_sf,1.0,17.0,Day,0.0,11.0,sunny
5958,0.0,location_phx,3.0,32.0,Day,0.0,51.0,sunny
5959,0.0,location_sf,4.0,22.0,Night,0.0,38.0,sunny
5960,0.0,location_phx,1.0,1.0,Day,0.0,18.0,sunny
5961,1.0,location_sf,0.0,29.0,Day,0.0,23.0,sunny
5962,0.0,location_sf,2.0,12.0,Day,0.0,46.0,sunny
5963,0.0,location_other,6.0,33.0,Day,0.0,21.0,sunny
5964,0.0,location_phx,0.0,5.0,Day,0.0,2.0,sunny
5965,0.0,location_phx,1.0,29.0,Day,0.0,55.0,sunny
5966,1.0,location_sf,3.0,18.0,Day,0.0,27.0,sunny
5967,1.0,location_phx,10.0,11.0,Day,0.0,4.0,sunny
5968,0.0,location_sf,4.0,22.0,Day,0.0,38.0,sunny
5969,0.0,location_phx,10.0,35.0,Day,0.0,38.0,sunny
5970,2.0,location_sf,39.0,27.0,Day,0.0,59.0,sunny
5971,0.0,location_sf,0.0,7.0,Day,0.0,10.0,sunny
5972,0.0,location_other,0.0,59.0,Day,0.0,17.0,sunny
5973,1.0,location_phx,3.0,13.0,Night,0.0,39.0,sunny
5974,0.0,location_sf,6.0,13.0,Day,0.0,25.0,sunny
5975,0.0,location_phx,2.0,2.0,Night,0.0,5.0,sunny
5976,0.0,location_sf,0.0,15.0,Day,0.0,53.0,sunny
5977,4.0,location_phx,0.0,6.0,Day,0.0,7.0,sunny
5978,1.0,location_sf,14.0,13.0,Day,0.0,30.0,sunny
5979,0.0,location_sf,0.0,12.0,Day,0.0,16.0,sunny
5980,0.0,location_sf,15.0,24.0,Day,0.0,67.0,sunny
5981,0.0,location_phx,4.0,4.0,Night,0.0,25.0,sunny
5982,0.0,location_other,2.0,18.0,Day,0.0,32.0,sunny
5983,0.0,location_sf,0.0,4.0,Dawn/Dusk,0.0,13.0,sunny
5984,0.0,location_sf,74.0,12.0,Day,0.0,41.0,sunny
5985,1.0,location_phx,3.0,13.0,Night,0.0,36.0,sunny
5986,0.0,location_sf,2.0,14.0,Day,0.0,2.0,sunny
5987,0.0,location_sf,21.0,12.0,Day,0.0,40.0,sunny
5988,0.0,location_sf,0.0,1.0,Day,0.0,0.0,sunny
5989,1.0,location_sf,54.0,18.0,Day,0.0,72.0,sunny
5990,0.0,location_sf,14.0,24.0,Night,0.0,26.0,sunny
5991,2.0,location_sf,31.0,24.0,Day,0.0,16.0,sunny
5992,0.0,location_phx,4.0,18.0,Day,0.0,29.0,sunny
5993,0.0,location_phx,0.0,6.0,Day,0.0,2.0,sunny
5994,0.0,location_sf,0.0,18.0,Day,0.0,0.0,sunny
5995,0.0,location_sf,2.0,19.0,Day,0.0,44.0,sunny
5996,0.0,location_sf,0.0,5.0,Day,0.0,17.0,sunny
5997,3.0,location_phx,1.0,4.0,Day,0.0,7.0,sunny
5998,0.0,location_phx,2.0,3.0,Day,0.0,27.0,sunny
5999,0.0,location_phx,3.0,12.0,Day,0.0,9.0,sunny
6000,1.0,location_other,0.0,7.0,Dawn/Dusk,0.0,26.0,sunny
6001,1.0,location_sf,5.0,22.0,Day,0.0,34.0,sunny
6002,1.0,location_other,6.0,32.0,Day,0.0,64.0,sunny
6003,0.0,location_phx,0.0,11.0,Day,0.0,6.0,sunny
6004,0.0,location_sf,2.0,5.0,Day,0.0,6.0,sunny
6005,0.0,location_phx,2.0,22.0,Day,0.0,39.0,sunny
6006,0.0,location_phx,2.0,7.0,Day,0.0,17.0,sunny
6007,0.0,location_sf,55.0,22.0,Day,0.0,23.0,sunny
6008,1.0,location_sf,83.0,34.0,Day,0.0,48.0,sunny
6009,0.0,location_phx,1.0,19.0,Day,0.0,12.0,sunny
6010,0.0,location_sf,4.0,25.0,Day,0.0,44.0,sunny
6011,1.0,location_sf,30.0,23.0,Day,0.0,42.0,sunny
6012,0.0,location_phx,8.0,21.0,Night,0.0,84.0,sunny
6013,0.0,location_phx,0.0,8.0,Day,0.0,2.0,sunny
6014,0.0,location_sf,34.0,22.0,Night,0.0,16.0,sunny
6015,0.0,location_phx,8.0,14.0,Night,0.0,64.0,sunny
6016,0.0,location_other,0.0,22.0,Day,0.0,15.0,sunny
6017,0.0,location_other,1.0,47.0,Day,0.0,12.0,sunny
6018,0.0,location_sf,25.0,12.0,Day,0.0,38.0,sunny
6019,1.0,location_phx,3.0,17.0,Day,0.0,29.0,sunny
6020,0.0,location_sf,35.0,29.0,Day,0.0,18.0,sunny
6021,0.0,location_other,4.0,27.0,Day,0.0,65.0,sunny
6022,0.0,location_phx,0.0,12.0,Night,0.0,11.0,sunny
6023,0.0,location_other,0.0,22.0,Day,0.0,3.0,sunny
6024,0.0,location_phx,5.0,0.0,Day,0.0,22.0,sunny
6025,0.0,location_sf,34.0,17.0,Dawn/Dusk,0.0,30.0,sunny
6026,0.0,location_sf,62.0,33.0,Day,0.0,59.0,sunny
6027,0.0,location_phx,5.0,8.0,Day,0.0,30.0,sunny
6028,0.0,location_other,5.0,33.0,Day,0.0,22.0,sunny
6029,0.0,location_phx,26.0,30.0,Day,0.0,137.0,sunny
6030,0.0,location_sf,7.0,17.0,Day,0.0,16.0,sunny
6031,0.0,location_sf,22.0,14.0,Day,0.0,125.0,sunny
6032,0.0,location_sf,62.0,9.0,Day,0.0,32.0,sunny
6033,0.0,location_phx,0.0,15.0,Dawn/Dusk,0.0,30.0,sunny
6034,0.0,location_sf,55.0,25.0,Day,0.0,79.0,sunny
6035,0.0,location_sf,1.0,4.0,Day,0.0,29.0,sunny
6036,0.0,location_sf,6.0,22.0,Day,0.0,42.0,sunny
6037,0.0,location_sf,0.0,8.0,Day,0.0,2.0,sunny
6038,0.0,location_phx,2.0,2.0,Night,0.0,6.0,sunny
6039,0.0,location_phx,1.0,3.0,Day,0.0,18.0,sunny
6040,3.0,location_sf,156.0,41.0,Day,0.0,25.0,sunny
6041,0.0,location_sf,4.0,20.0,Day,0.0,2.0,sunny
6042,0.0,location_phx,0.0,17.0,Day,0.0,37.0,sunny
6043,0.0,location_phx,1.0,14.0,Day,0.0,19.0,sunny
6044,0.0,location_sf,2.0,14.0,Day,0.0,53.0,sunny
6045,0.0,location_phx,0.0,1.0,Dawn/Dusk,0.0,4.0,rain
6046,0.0,location_phx,12.0,8.0,Dawn/Dusk,0.0,85.0,sunny
6047,0.0,location_sf,2.0,18.0,Dawn/Dusk,0.0,16.0,sunny
6048,0.0,location_sf,63.0,13.0,Day,0.0,48.0,sunny
6049,1.0,location_sf,78.0,18.0,Day,0.0,46.0,sunny
6050,0.0,location_other,1.0,20.0,Day,0.0,44.0,sunny
6051,0.0,location_phx,2.0,16.0,Dawn/Dusk,0.0,39.0,sunny
6052,0.0,location_sf,0.0,20.0,Night,0.0,25.0,sunny
6053,1.0,location_sf,18.0,11.0,Day,0.0,37.0,sunny
6054,0.0,location_phx,1.0,29.0,Day,0.0,55.0,sunny
6055,0.0,location_sf,48.0,21.0,Day,0.0,109.0,sunny
6056,1.0,location_other,16.0,30.0,Day,0.0,54.0,sunny
6057,0.0,location_phx,0.0,1.0,Dawn/Dusk,0.0,3.0,rain
6058,0.0,location_sf,2.0,16.0,Day,0.0,48.0,sunny
6059,0.0,location_sf,8.0,10.0,Day,0.0,37.0,sunny
6060,0.0,location_phx,0.0,1.0,Day,0.0,3.0,sunny
6061,0.0,location_phx,0.0,0.0,Day,0.0,12.0,sunny
6062,0.0,location_phx,2.0,1.0,Day,0.0,13.0,sunny
6063,0.0,location_sf,0.0,1.0,Day,0.0,6.0,rain
6064,0.0,location_other,0.0,1.0,Day,0.0,23.0,sunny
6065,0.0,location_phx,0.0,6.0,Day,0.0,8.0,sunny
6066,0.0,location_sf,7.0,33.0,Day,0.0,52.0,sunny
6067,0.0,location_sf,9.0,42.0,Day,0.0,36.0,sunny
6068,1.0,location_sf,4.0,22.0,Day,0.0,38.0,sunny
6069,0.0,location_other,2.0,6.0,Dawn/Dusk,0.0,26.0,sunny
6070,0.0,location_sf,46.0,34.0,Night,0.0,71.0,sunny
6071,1.0,location_phx,0.0,13.0,Day,0.0,23.0,sunny
6072,1.0,location_sf,68.0,16.0,Day,0.0,46.0,sunny
6073,1.0,location_phx,0.0,15.0,Day,0.0,49.0,sunny
6074,0.0,location_sf,14.0,12.0,Day,0.0,36.0,sunny
6075,0.0,location_phx,0.0,42.0,Night,0.0,28.0,sunny
6076,1.0,location_sf,0.0,3.0,Day,0.0,7.0,sunny
6077,0.0,location_sf,23.0,18.0,Day,0.0,43.0,sunny
6078,0.0,location_phx,2.0,21.0,Day,0.0,39.0,sunny
6079,0.0,location_phx,1.0,24.0,Day,0.0,95.0,sunny
6080,0.0,location_phx,2.0,6.0,Night,0.0,1.0,sunny
6081,0.0,location_sf,2.0,41.0,Day,0.0,36.0,sunny
6082,1.0,location_phx,4.0,1.0,Day,0.0,10.0,sunny
6083,0.0,location_phx,4.0,28.0,Day,0.0,55.0,sunny
6084,0.0,location_sf,34.0,16.0,Day,0.0,52.0,sunny
6085,3.0,location_other,2.0,26.0,Day,0.0,36.0,sunny
6086,0.0,location_sf,28.0,19.0,Day,0.0,38.0,sunny
6087,1.0,location_phx,4.0,17.0,Day,0.0,29.0,sunny
6088,0.0,location_other,0.0,11.0,Day,0.0,16.0,sunny
6089,0.0,location_phx,0.0,10.0,Day,0.0,11.0,sunny
6090,0.0,location_phx,1.0,15.0,Day,0.0,17.0,sunny
6091,0.0,location_phx,0.0,6.0,Day,0.0,16.0,sunny
6092,2.0,location_sf,78.0,41.0,Day,0.0,28.0,sunny
6093,0.0,location_sf,1.0,25.0,Day,0.0,49.0,sunny
6094,0.0,location_sf,42.0,16.0,Day,0.0,51.0,sunny
6095,2.0,location_phx,1.0,4.0,Day,0.0,1.0,sunny
6096,0.0,location_sf,2.0,12.0,Day,0.0,29.0,sunny
6097,0.0,location_sf,8.0,17.0,Day,0.0,32.0,sunny
6098,0.0,location_sf,28.0,19.0,Day,0.0,59.0,sunny
6099,0.0,location_other,0.0,0.0,Night,0.0,23.0,sunny
6100,1.0,location_phx,0.0,3.0,Day,0.0,4.0,sunny
6101,0.0,location_phx,0.0,9.0,Night,0.0,12.0,sunny
6102,0.0,location_phx,1.0,5.0,Day,0.0,22.0,sunny
6103,0.0,location_sf,8.0,32.0,Day,0.0,69.0,sunny
6104,0.0,location_phx,0.0,3.0,Day,0.0,23.0,sunny
